longitude,latitude,school_code,countyMatch,isSchool
-122.2158644,37.8033994,7092463,1,1
-121.8826824,37.7163057,6972533,1,1
-122.196244,37.7584586,7082266,1,1
-122.2344217,37.7828921,6910343,1,1
-122.2438846,37.7688444,6967434,1,1
-83.568817,41.5955995,6965909,0,1
-122.164919,37.700623,6932750,1,0
-122.2708042,37.8474253,6135743,1,1
-122.2708042,37.8474253,130435,1,1
-122.2545397,37.8282905,6932768,1,1
-122.1361684,37.7204299,6972574,1,1
0,0,7092083,0,0
-122.2313127,37.8399198,7071632,1,1
-122.248848,37.769276,9201501,1,0
-122.2408479,37.7805611,6928725,1,1
-122.2337497,37.8530695,6967475,1,1
-122.2862707,37.869536,6967442,0,1
-122.2675082,37.8784267,6142236,1,1
-122.2742385,37.8669405,6972723,1,1
-122.2988787,37.9769796,7089451,0,1
-122.296074,37.8670538,6989784,0,1
0,0,6928824,0,0
-122.2884942,37.8883891,7081953,0,1
-122.1261674,37.6745352,6972624,1,1
-122.0785573,37.719178,6906556,1,0
-122.0785573,37.719178,6908719,1,0
-121.8991494,37.6896529,6977425,1,1
-122.2483283,37.76706,6202253,1,1
-122.2711902,37.7818242,101501,1,0
-122.2711902,37.7818242,7091234,1,1
-122.2711902,37.7818242,7103500,1,0
-121.9980707,37.521889,7055411,1,1
-122.083852,37.64892,7032402,1,1
0,0,7086218,0,0
-122.2385595,37.7274404,6204697,1,1
-122.1417244,37.6877252,6932800,1,1
-121.9536436,37.5593191,6922389,1,1
-122.209084,37.7721222,6900658,1,1
-122.2362217,37.7572705,7072218,1,0
-122.198393,37.790799,7092596,1,0
-122.214036,37.813785,6972632,1,1
-121.917042,37.533779,7047202,1,1
-122.1902661,37.7601259,7095292,1,1
-122.2893287,37.8543043,6900757,0,1
-122.0939967,37.6556443,6132690,1,1
-122.257168,37.851232,6138184,1,1
-122.257168,37.851232,6135537,1,1
-121.925486,37.701844,6995641,1,1
-122.018709,37.550625,6909840,1,1
-121.736423,37.717294,7071970,1,1
-122.200602,37.809869,7083397,1,1
-121.8701495,37.7276191,7103989,1,1
-121.9564501,37.5610293,7047269,1,1
-122.2049242,37.8089259,6932925,1,1
-122.2974722,37.8904816,7082761,0,0
-122.2539871,37.8622362,7090822,1,1
-121.7829721,37.6736719,6959027,1,1
-122.0037696,37.5576999,6972731,1,1
-122.1727599,37.7507846,7072606,1,1
-121.9622326,37.5275676,6140461,1,0
-122.1169797,37.7012366,7092612,1,1
-121.9536436,37.5593191,1101502,1,1
-115.083641,36.042192,9101506,0,1
-115.083641,36.042192,6979132,0,1
-115.083641,36.042192,9101507,0,1
-115.083641,36.042192,9101508,0,1
-122.1029365,37.6376803,7003304,1,1
-122.176582,37.727981,6002182,1,1
-122.1192537,37.6978115,7091325,1,1
0,0,7095896,0,0
-122.1842068,37.7773167,6906549,1,1
-122.0497303,37.6268879,6976013,1,0
-122.0261504,37.6077684,6138648,1,1
-122.1395912,37.6971904,9001527,1,1
-122.052495,37.586142,7085798,1,1
-122.10233,37.636961,7103286,1,1
-122.10233,37.636961,9101509,1,1
-122.10233,37.636961,9501502,1,1
-122.2625826,37.8749451,6919682,1,1
-122.0705684,37.6872251,9101529,1,1
-121.9217231,37.5339029,6993778,1,1
-122.0705684,37.6872251,9301502,1,1
-122.1395912,37.6971904,1501,1,1
-122.1395912,37.6971904,6903454,1,1
-122.243976,37.76174,9801501,1,1
-122.2506179,37.8302559,7088032,1,0
-122.201129,37.772368,7098106,1,1
-121.9928895,37.5612563,7047236,1,1
-122.1440728,37.7574996,7054018,1,1
-122.054174,37.688609,6200877,1,1
-122.1699261,37.7975979,7081524,1,1
-122.2197428,37.7125689,7082241,1,0
-122.2155178,37.8026014,6932073,1,1
-122.0829567,37.7012608,6970651,1,1
-121.962162,37.520776,6970628,1,1
-122.0252728,37.6036072,6977862,1,1
-121.752799,37.670782,6995583,1,1
-157.93721,21.383253,7071855,0,1
-122.2872974,37.8385741,7084874,0,1
-122.257391,37.831555,6998470,1,1
-122.2188878,37.7859871,6933022,1,1
-122.0549,37.580684,7100902,1,1
-122.2757031,37.7840839,6995591,0,1
-121.9956099,37.5518924,6967483,1,0
-122.1501965,37.7149621,7072317,1,1
0,0,7098346,0,0
-122.0735121,37.7056114,6995450,1,1
-122.0735121,37.7056114,6913131,1,1
-122.2217118,37.7984537,6995542,1,1
-122.2692721,37.7710675,6922470,1,1
-122.2437917,37.7901384,6967517,1,1
-122.2575208,37.8508166,6972863,1,0
-122.279844,37.7724897,6965883,0,0
-122.0786913,37.6391482,6972871,1,1
-122.1959886,37.7644772,6972897,1,1
-122.0583748,37.6428517,6965917,1,1
-122.0279084,37.5392265,6972921,1,1
-122.2238557,37.7787755,6972939,1,1
-122.1587277,37.6901064,6972947,1,1
-122.2162914,37.7971777,6972962,1,1
-122.11543,37.663077,6972970,1,1
-122.3136083,37.9198978,6970602,0,1
-122.2782168,37.8696306,6972988,0,0
-122.2550199,37.7659476,6965891,1,1
-122.1928703,37.7888452,6973002,1,1
-122.1593467,37.7243898,6970636,1,1
-122.2506785,37.8286966,6973010,1,1
-122.2697331,37.8306579,6967491,1,1
-121.7639297,37.6825252,6967525,1,1
-122.1457027,37.7574483,6973044,1,0
-122.259996,37.811256,6960694,1,1
-121.9376672,37.7236392,6959878,0,1
-122.2333041,37.757445,6973077,1,1
-122.1899133,37.447331,7012222,0,1
-122.2319797,37.8368631,6967533,1,1
-122.2860895,37.8049107,161259,0,1
-122.2860895,37.8049107,6994107,0,1
-122.2716989,37.8848526,6973085,1,1
-121.9898,37.5517021,6132872,1,1
-121.9898,37.5517021,9601501,1,1
-88.3347962,44.5022164,6959837,0,1
-122.1515917,37.7697637,7088164,1,0
-122.2873201,37.8652444,6998397,0,1
-122.2858417,37.87018,6139620,0,1
-122.2738438,37.8172718,6904452,1,1
-122.2550199,37.7659476,6972996,1,1
-122.2662019,37.8025581,6203814,1,0
0,0,6981849,0,0
-121.9805362,37.5217837,401501,1,1
-121.9805362,37.5217837,1101501,1,1
-121.9805362,37.5217837,1201502,1,1
-121.9805362,37.5217837,6141923,1,1
-121.9805362,37.5217837,6143788,1,1
-121.9805362,37.5217837,6206023,1,1
0,0,6972913,0,0
-121.7676734,37.6593534,7103823,1,1
0,0,7777777,0,0
-122.244348,37.768758,7001811,1,1
-121.8701495,37.7276191,7078769,1,1
-122.2158644,37.8033994,6141048,1,1
-122.183122,37.7991483,7055254,1,1
-122.0346554,37.5913604,7088743,1,1
-121.9542932,37.7018186,6972657,1,1
-121.7718129,37.6953688,6900773,1,1
-122.2737185,37.8633964,6994651,1,1
-122.1421049,37.6871457,6995559,1,1
-122.2110075,37.8185508,6973135,1,0
-120.6786346,38.4114326,6910335,1,1
-121.7891764,39.7067079,6973168,1,1
-121.810515,39.742245,6918106,1,1
-121.8049856,39.7546143,7034820,1,1
-121.5940795,39.7734059,6132948,1,1
-121.837424,39.7430633,7037567,1,1
-121.8426806,39.7257808,6967582,1,1
-121.514357,39.506091,6906598,1,1
-121.6179699,39.7537988,6973903,1,1
-121.6064013,39.757614,6967590,1,0
-121.8925622,39.7922571,7082480,1,0
-121.8207407,39.7471116,7064702,1,0
-121.5616852,39.511364,6926109,1,0
-121.6209397,39.7599354,6967566,1,0
-120.533698,38.039772,7078538,1,1
-122.0149185,39.2050384,6905780,1,1
-121.9877723,37.8295233,7083579,1,1
-122.0612022,37.9378439,9007501,1,1
-121.600151,37.90167,6140669,1,1
-121.8228676,38.0094795,7067143,1,1
-122.312372,37.940968,7077894,1,1
-122.2988787,37.9769796,6967608,1,1
-121.7389696,37.9235922,6910491,1,1
-122.2927632,37.9627341,6933287,1,1
-122.2927632,37.9627341,7085053,1,1
-121.98222,38.023311,6989867,1,1
-122.306582,37.9220445,7083017,1,1
-122.3271355,37.975413,6998157,1,1
-121.9976496,37.7796275,7003668,1,1
-121.9976496,37.7796275,6977953,1,1
-122.0785157,37.9475504,6967624,1,1
-121.8762291,38.001639,6994818,1,1
-122.0418489,37.9968812,6998165,1,1
-122.0228384,37.9728991,6995658,1,1
-122.0791965,37.922282,6906648,1,1
0,0,6916076,0,0
-122.136841,37.8892724,407501,1,0
-122.136841,37.8892724,6133110,1,1
-121.7792013,38.0053358,7101801,1,1
-122.3162435,37.9446812,6972319,1,1
-121.7106867,37.9330626,7032378,1,1
0,0,7090582,0,0
-121.9915459,37.7725579,6916050,1,1
-122.1080406,37.8970169,6955546,1,1
-121.972216,37.7727,6967632,1,1
-122.3033249,37.9621473,6918619,1,1
-122.2956061,37.9804997,6972335,1,1
-122.3593442,37.93347,7097413,1,1
-121.9978354,37.9769683,7072796,1,1
-122.1078685,37.9725442,7079031,1,1
-121.738423,37.9604519,7072507,1,1
-122.2817954,37.9135233,6142277,1,1
-121.751699,37.956565,6933410,1,1
-121.7811596,37.9688101,6906622,1,1
-121.8054929,38.0082961,6967640,1,1
-122.0665751,37.9118319,7092414,1,0
-121.7389696,37.9235922,7078967,1,1
-115.083641,36.042192,9007591,0,1
-115.083641,36.042192,9007505,0,1
-115.083641,36.042192,9007592,0,1
-121.993979,37.966293,6933436,1,1
-122.001361,37.95452,7020043,1,1
127.0276004,37.5256518,6910558,0,0
-122.0883603,37.8914773,6998199,1,1
-122.3107632,37.9321026,7103161,1,1
-121.7181654,37.925745,207501,1,1
-121.7181654,37.925745,6131270,1,1
-122.0284646,37.9223688,7099229,1,1
-122.3592798,37.9281338,6004881,1,1
-122.3149919,37.9094568,6998322,1,1
-121.9705667,37.9489008,7104938,1,0
-122.0600203,37.923469,6967665,1,1
0,0,6972418,0,0
0,0,6201909,0,0
-122.0889847,37.9476346,6973911,1,1
-122.298356,37.915084,6958987,1,1
-122.0364265,37.9809036,6967673,1,1
-121.8915252,38.0135579,7081862,1,1
-122.0019138,37.9715263,6967681,1,1
-122.002155,37.971031,6202907,1,1
-122.1346516,38.0147958,6969919,1,1
-122.3420494,37.9339306,6969927,1,1
-122.321877,37.946916,6972442,1,1
-122.0034973,37.8266314,6972459,1,1
-122.2890288,37.9033085,6972467,1,1
-122.313697,37.919015,6967699,1,0
-122.333753,37.96131,6972475,1,1
-122.1101353,37.8413472,6967707,1,1
-122.2625941,38.0285872,6970669,1,0
-122.3426223,37.9568384,6972483,1,1
-122.1124221,37.8818926,6972491,1,1
-121.8904347,38.0339083,6965933,1,1
-122.133059,37.8331919,6972343,1,1
-121.9982149,37.8246661,6906689,1,1
-122.04889,37.922125,6967616,1,1
0,0,7078975,0,0
-122.0364638,37.8830278,6146211,1,1
-122.0272403,37.9417491,6967657,1,0
-121.799114,37.99374,7082373,1,1
-121.799114,37.99374,7082393,1,1
-121.9847067,37.9746371,6977961,1,1
-122.311926,37.937374,6906713,1,1
-121.8897689,37.3842163,6133318,0,1
-122.3460575,37.9474735,6910582,1,1
-122.0704335,37.9107847,6972517,1,1
0,0,7094741,0,0
-122.3124347,37.9255552,6903991,1,1
-121.997566,37.952724,7092109,1,1
-121.9673959,37.9655601,6987242,1,1
-124.205247,41.758659,6903736,0,1
-120.9117862,38.6698378,109501,1,1
-120.932066,38.6631677,6994487,1,1
-120.8634612,38.6918692,7078926,1,1
-120.9330142,38.6663195,7079320,1,1
-120.7596549,38.7290732,6967715,1,1
-121.069014,38.634809,7083868,1,1
-121.070995,38.636795,7086846,1,1
-121.0182294,38.658859,6204622,1,1
-121.0614671,38.6241385,309501,1,1
-121.0614671,38.6241385,6135776,1,1
-120.8139068,38.7363501,6924625,1,1
-120.8263496,38.7275566,6904163,1,1
-119.9757698,38.9381128,7087786,1,1
-119.714084,36.832301,6135818,1,1
-119.714084,36.832301,6900880,1,1
-119.7726795,36.8026174,7104144,1,0
-119.810303,36.8492212,810501,1,1
-119.6813531,36.7956015,6143978,1,1
-119.7462233,36.8358288,6973937,1,1
-119.755769,36.7877981,6906762,1,1
-119.6961809,36.7790425,6933683,1,1
-119.8167032,36.8064967,6998215,1,1
-120.3641845,36.135616,7090285,1,1
-119.7637533,36.8442274,6133821,1,1
-119.7713576,36.7889728,6917736,1,1
-119.7119299,36.7596195,6933691,1,1
-119.753869,36.842023,6900906,1,1
-119.760225,36.816565,6967731,1,1
-119.8360018,36.7943425,6926299,1,1
-119.4575255,36.5866138,6933717,1,1
-119.4575255,36.5866138,7087356,1,1
-120.067295,36.734327,7086713,1,1
-119.7356179,36.7976976,6974083,1,1
-115.083641,36.042192,7017619,0,1
-119.766976,36.858821,7077407,1,1
-119.830499,36.7504427,6903546,1,0
-119.7045398,36.819525,6974018,1,0
-119.8263236,36.7763576,6974026,1,1
-119.848801,36.430401,6933782,1,1
-119.848801,36.430401,6933702,1,1
-119.7539841,36.7709431,6974042,1,0
-119.799097,36.8200627,6974059,1,1
-119.7321742,36.7500491,6974067,1,1
-119.8081,36.8161373,6974075,1,0
-119.4453883,36.6047857,6970743,1,1
-119.8013582,36.7600966,7046592,1,0
-119.7730069,36.7979104,6933816,1,1
-119.7240122,36.8524704,6202337,1,1
-122.2209515,39.756489,7103625,1,1
-124.0755091,40.8739927,6989925,1,1
-124.0761322,40.8631158,6974091,1,1
-124.1513146,40.7999949,7079692,1,0
-124.1454083,40.5858051,6998231,1,1
-124.1644493,40.7889864,6926307,1,1
-124.168,40.783606,6965966,1,1
-124.168,40.783606,6933881,1,1
-115.539104,32.982309,6910715,1,1
-115.4900339,32.6657994,6967863,0,1
-115.556632,32.788506,6200083,1,1
-115.5683909,32.845064,7037740,1,1
-115.561116,32.787865,6955306,1,1
-115.5431058,32.7895258,6968226,1,1
-115.534608,32.975134,6970685,1,1
-115.5744408,32.7870003,6967764,1,1
-115.503689,32.697196,213501,1,1
-118.3986472,37.3663855,904616,1,0
-118.401714,37.3672619,6974109,1,1
-119.013716,35.361316,7101520,1,1
-118.956812,35.3914681,6933956,1,1
-118.998144,35.3058781,6933980,1,1
-119.336195,35.5944044,7102841,1,1
-119.0171483,35.3984837,6933972,1,1
-118.9657067,35.36881,6932735,1,1
-118.918273,35.39754,115501,1,0
-118.918273,35.39754,6205124,1,0
-118.493168,35.125541,6924252,1,1
-119.116629,35.381889,7071541,1,1
-118.5023745,35.1176554,7086051,1,1
0,0,7105018,0,0
-118.453671,35.130237,115502,1,0
-118.9659341,35.3899695,6987291,1,1
-117.674512,35.638274,7018922,1,1
-117.671856,35.6476359,6934020,1,1
-119.0639267,35.4125115,6143861,1,0
-119.074939,35.402095,15501,1,1
-119.074939,35.402095,15502,1,1
-119.074939,35.402095,15561,1,1
-119.0383218,35.3208242,6993711,1,1
-119.057357,35.3171577,7084973,1,1
-119.3514848,35.5941529,6905004,1,1
-119.0750889,35.4168596,6910723,1,1
-118.9971365,35.3680263,6965990,1,1
-118.9988497,35.3978827,6974125,1,1
-117.667818,35.593855,6987309,1,0
-117.6774898,35.6192541,6974166,1,0
-119.031155,35.362038,6974174,1,1
-118.886183,35.4094361,6974182,1,1
-119.1257304,35.3127742,6928998,1,1
-118.9695542,35.4000587,6966006,1,1
-119.224877,35.767691,6922819,1,1
-119.0561826,35.3635163,6900989,1,1
-119.0143316,35.437547,6138937,1,1
-119.0835139,35.3377992,6200216,1,1
-119.0167872,35.3745624,7090194,1,1
-119.7167358,36.3169388,6934046,1,1
-119.6719622,36.3722662,6967780,1,1
-119.7661282,36.3002147,6934053,1,1
-118.4093101,34.0294909,7072036,1,1
-119.7795717,36.3106446,6970768,1,1
-119.6466172,36.3111289,7036403,1,1
-118.053623,33.9769666,7062284,1,1
-118.402608,34.1506819,7088974,1,1
-119.644882,36.335495,6970693,1,1
-119.7661282,36.3002147,6906861,1,1
-122.9206573,39.0393763,6134001,1,1
-122.9206573,39.0393763,6910806,1,1
-122.6104878,38.7559654,7092349,1,1
-120.6583664,40.4295922,6934103,1,1
-117.9245569,34.0658646,6995377,1,1
-118.518171,34.2215,7015431,1,0
-118.3205278,33.959829,6131486,1,1
-118.5662287,34.1951416,6998843,1,1
-118.3647764,33.9765086,7091614,1,1
-118.1342625,34.0912203,7092067,1,0
-118.266234,33.960869,6995518,1,1
-118.2483681,34.1497441,7042195,1,1
-118.3302542,34.0914038,7085699,1,1
-118.458358,34.1718182,6984173,1,1
-118.458358,34.1718182,7042187,1,1
-118.458358,34.1718182,7077308,1,1
-118.458358,34.1718182,119503,1,1
-118.3887542,34.150016,7100514,1,1
0,0,6130447,0,0
-118.519964,34.259242,6986673,1,1
-118.519964,34.259242,7088024,1,1
-118.1190599,34.1736247,7087117,1,1
-117.8982202,34.0786357,7091002,1,1
-118.3441534,33.9774049,6924849,1,1
-118.1743204,34.0875738,6119929,1,1
-118.6232132,34.2187304,7072788,1,1
-118.3950686,34.1719659,6906895,1,1
-118.4206951,34.0305598,6918189,1,1
-118.1915132,33.8527144,6015119,1,1
0,0,6916910,0,0
-118.530175,34.463645,7080377,1,1
-118.2593679,33.9157866,6977136,1,1
-122.627008,47.6094812,7071061,0,0
-118.3538258,33.9217511,7096860,1,1
-118.606477,34.2714992,7084643,1,1
-118.2985868,34.100301,6934145,1,1
-118.3295482,34.0046748,7092752,1,0
-118.1723597,34.0853972,6960710,1,1
-118.0520012,34.1082988,7099393,1,1
-118.140499,34.090639,6960728,1,1
-118.1160168,34.0898434,6934152,1,0
-118.3485929,34.045083,6991889,1,1
-118.1589872,34.0958308,6985907,1,1
-118.488149,34.4364361,6138218,1,1
-118.1300852,34.0691912,6117314,1,1
-118.1300852,34.0691912,6917314,1,1
-118.1300852,34.0691912,6134514,1,1
-118.3357446,33.9758537,7083611,1,0
-118.3456241,34.1638877,6967806,1,1
-118.4072488,33.888941,6960736,1,1
-118.2197927,34.1259227,7082514,1,1
-118.0416006,34.0740893,6982755,1,1
-118.3186858,33.9605696,6960744,1,1
-118.1650485,34.6920337,7042211,1,1
-118.1153767,34.7041385,6977680,1,0
-118.341751,33.9892631,7042146,1,0
-118.3011205,34.0613715,6982458,1,1
-118.0508813,34.1448279,7094253,1,1
-118.0295184,34.1174086,6977045,1,1
-118.0304772,34.1238661,6977052,1,1
-118.1431582,34.1338224,6905608,1,1
-118.1890322,33.9751541,7046659,1,1
-118.0732783,34.1175217,6134621,1,1
-118.432669,34.295068,6955355,1,1
-118.0906603,34.0110959,6934202,1,1
-118.2301392,34.20782,7066665,1,1
-118.1195886,33.9436726,7103831,1,1
-117.8233107,34.1132919,6912745,1,1
-118.1667582,34.1135416,6022768,1,1
-118.266248,34.1464939,6201354,1,0
-118.2830781,33.9335343,6960751,1,1
-118.3427248,33.8678255,6960769,1,1
-118.1981313,34.0478466,6960777,1,0
-118.0944627,34.1579724,6960785,1,1
-118.3219579,33.9290627,7021389,1,0
-117.870294,34.070557,6916886,1,1
-118.4212848,34.0382035,7027048,1,1
-118.1319033,34.182812,7101512,1,1
0,0,7066517,0,0
-118.38937,34.055558,7088354,1,1
-77.4720936,38.7490274,6907166,0,0
-118.0467309,34.1179321,6011134,1,1
-118.2559533,33.9633065,7071236,1,1
0,0,6914998,0,0
-118.0394591,34.1452076,6977821,1,1
-118.2502166,34.0896657,6998546,1,1
-117.9948378,33.912268,6960793,1,1
-118.1508226,33.9737282,6991913,1,1
-118.1586448,34.0942722,1119501,1,1
-118.1586448,34.0942722,6142137,1,1
-118.112428,33.875173,6977128,1,1
-118.1459655,33.7590695,7080179,1,1
-118.3219628,34.0258094,7099328,1,1
-118.4833888,34.1282392,6967848,1,1
-118.4016597,34.1571163,7090020,1,1
0,0,6979496,0,0
-118.1335866,33.7982601,6960827,1,1
-118.3436686,34.0166245,8960827,1,0
-118.0529757,34.1637955,6903751,1,1
-118.133235,33.8426381,6960850,1,0
-118.364771,34.233187,6906929,1,1
-118.514432,34.1719572,6977326,1,1
-118.5030193,34.2924518,7042112,1,1
-118.3065563,34.0759923,7085061,1,1
-118.2103507,34.0602891,6929129,1,0
-117.9123135,34.0868984,6907174,1,1
-118.3345137,34.0981385,6964555,1,1
-118.181347,34.0473704,6993109,1,0
-118.7445439,34.1409627,6912778,1,1
-118.3641193,34.0762423,6994495,1,0
-118.304973,34.0621388,7102346,1,0
-118.336755,33.809159,6134639,1,0
-117.9101872,34.049528,6932115,1,0
-118.4756298,34.0612035,6934327,1,1
-118.07574,33.971758,6977342,1,1
-118.318408,33.9602918,6982425,1,1
-118.3982917,34.1573025,6986053,1,1
-118.2262146,34.1020647,6205355,1,0
-118.0258571,33.9609718,7082969,1,1
-118.3119399,33.7477987,6901177,1,1
-118.030292,33.9801586,7077910,1,1
-118.4432601,34.1405181,6934343,1,1
-118.308632,33.972054,6139265,1,1
0,0,7072739,0,0
-118.341013,34.154789,7023112,1,1
-118.0075113,34.0756836,9119516,1,1
-118.2535152,34.0455736,6924666,1,0
-118.310902,33.9311328,6991921,1,1
-118.318408,33.9602918,6909022,1,1
-118.4236995,34.1572859,6929145,1,1
-118.3613418,34.1715312,6996599,1,1
-118.2097399,34.0463406,6666642,1,0
-118.1235146,34.6081905,6200729,1,0
-118.1235146,34.6081905,8004997,1,0
-118.706416,34.0928808,6905830,1,1
-118.362673,33.9868352,6934368,1,0
-118.2993312,34.1784715,7026206,1,0
-118.3955322,33.9596332,7093123,1,0
-118.1152637,33.9156637,6906937,1,1
-118.552952,34.04854,6977383,1,1
-118.552952,34.04854,7066426,1,1
-118.552952,34.04854,9819508,1,1
-118.552952,34.04854,6960884,1,1
-118.552952,34.04854,7098486,1,1
-118.2728067,34.0561977,6119424,1,1
-118.3977745,34.1526102,6934392,1,1
-118.331226,33.973067,9119518,1,0
-118.603277,34.2044896,6960900,1,1
-118.6061931,34.2130602,6986095,1,1
-118.2137381,34.0994226,7065329,1,0
-118.5068644,34.4456245,7015415,1,1
-118.3814348,33.8280389,6907117,1,1
-118.0508813,34.1448279,6986111,1,0
-117.9895364,33.9273143,6977433,1,1
-118.2507252,33.8512778,6014997,1,1
-118.5095092,34.0297926,6977441,1,1
-118.385692,33.962767,7094410,1,1
-118.385692,33.962767,7094428,1,1
-118.385832,33.9652536,112953,1,1
-118.249116,33.8703903,6958219,1,1
-118.2610919,33.8310864,6942205,1,1
-118.5189196,34.2509661,6977458,1,1
-118.301666,33.9243731,6906952,1,1
-118.4491428,34.2081142,6977466,1,0
-118.3477767,34.0609242,6960918,1,1
-118.5625167,34.193199,7071103,1,1
-118.3402257,33.9927767,7104896,1,1
0,0,7086325,0,0
-118.4753628,34.2314128,6206569,1,1
-118.274974,34.0241426,6935134,1,1
-118.102856,33.871979,6917272,1,1
-118.1705243,34.0831204,6934467,1,0
-118.0977882,34.1706065,6929103,1,1
-118.162772,34.159676,6977490,1,1
-118.466337,34.25209,7089394,1,0
-118.598965,34.273221,6905533,1,1
-118.3279009,33.9601434,7087075,1,1
-118.3758568,34.0484928,7084502,1,1
-118.3443229,34.0854899,7082019,1,1
-118.2944191,34.0614236,6906374,1,1
-118.2214032,34.1241376,6986830,1,1
-96.8671578,32.8197843,9819515,0,0
-118.1606757,33.9904688,6994008,1,1
-118.2872072,34.0211693,151950,1,0
-118.526777,34.180822,6961585,1,1
-118.1919319,33.8964629,6931943,1,1
-118.3368606,34.0104415,7079296,1,1
-118.35328,33.881236,7089964,1,1
-118.274974,34.0241426,9819510,1,1
-118.274974,34.0241426,7055767,1,1
-118.1328863,33.9440128,6133524,1,1
-118.1328863,33.9440128,6133542,1,1
-118.453373,34.1845,6993554,1,1
-118.475273,34.198239,7102957,1,1
-118.3926293,34.2728865,6937273,1,0
-118.274974,34.0241426,7101702,1,1
-118.3371862,34.1788106,7085376,1,1
-117.7037976,34.0992377,6901037,0,1
-118.1117649,33.8725366,7095979,1,1
-118.274974,34.0241426,7046907,1,1
-118.274974,34.0241426,7055707,1,1
-118.2214032,34.1241376,7085756,1,1
-118.2214032,34.1241376,9119549,1,1
-118.274974,34.0241426,7084510,1,1
-118.084041,34.142545,7078520,1,1
-118.515831,34.28013,7097082,1,1
-118.310212,33.757214,6960942,1,1
-117.8908847,34.0681745,6967871,1,1
-118.3263906,34.0821946,6960959,1,1
-118.1670044,34.0692945,6998595,1,0
-117.7493762,34.10653,7087141,1,1
-118.444577,34.032519,6206049,1,1
-118.085623,34.127811,6967889,1,1
0,0,1931096,0,0
-118.311477,33.974292,7092992,1,1
-118.311477,33.974292,7026230,1,1
-118.311477,33.974292,7026301,1,1
-118.372325,33.860624,7017650,1,1
-118.3176793,33.7919156,7067689,1,1
-122.0716713,37.9647601,6926471,0,1
-118.359735,33.988778,7072747,1,1
-118.1342625,34.0912203,7079411,1,1
-118.2785028,33.967442,6936181,1,0
-118.168974,33.8727223,6901409,1,1
-118.2585809,34.0480546,7078611,1,0
-117.9869635,33.9072947,9719504,1,0
-118.0403359,33.8665628,6910970,1,1
-118.4942449,34.2723367,6963037,1,1
-118.3785173,34.1661635,6935738,1,1
-118.777352,34.14387,7011371,1,1
-118.777352,34.14387,7101371,1,1
-118.3219628,34.0258094,6204846,1,1
-118.542363,34.270442,7089931,1,1
-118.5242618,34.0443938,6960983,1,1
-118.397132,34.166151,6979165,1,1
-117.9381724,34.0701532,6926497,1,0
-117.8874322,34.0877487,7037476,1,0
-118.4322279,34.0649296,6902845,1,0
-118.1356406,33.9440089,6901078,1,1
-118.1356406,33.9440089,6206759,1,1
-118.1356406,33.9440089,7104649,1,1
-118.8495077,34.0406272,419503,1,0
-118.4459545,34.0382543,7066137,1,1
-118.001448,34.038239,7023187,1,1
-118.1455096,33.8724455,6926505,1,1
-118.3096243,34.0107135,6931802,1,1
-118.3096243,34.0107135,7093180,1,1
-117.9689371,34.0929353,6201891,1,1
-118.3308999,33.8244201,6996631,1,0
-118.330428,33.9984809,9119524,1,1
-118.3303737,33.995419,7092786,1,1
-118.3403619,34.010642,9319504,1,0
-118.2303951,34.221141,6977607,1,0
-118.179295,34.194014,6990618,1,1
-90.8294002,35.2998913,6929186,0,0
-117.8532307,34.0241373,6205025,1,1
-118.4738714,34.0245695,6934657,1,1
-118.4738714,34.0245695,6924740,1,1
-118.4780122,34.0226129,6982680,1,1
-118.3507963,33.9738003,9419508,1,0
-117.7595334,34.0674355,7099336,1,1
-118.3753821,34.0815946,6988190,1,1
-118.264814,33.909709,7026065,1,0
-118.4144391,34.0036839,6929194,1,1
-118.4192946,33.9979478,6982946,1,0
-117.8709322,34.1031398,6979942,1,1
-118.477505,34.1284459,6983167,1,1
0,0,7014582,0,0
-118.1958007,34.0256808,7100548,1,1
-118.3435695,33.9887579,6917496,1,1
-89.2199264,37.7093735,6977496,0,0
-118.3882407,34.0555814,6146559,1,1
-118.305393,34.0327135,6982748,1,0
-118.162782,34.500498,7098783,1,0
-118.247881,34.052392,6996656,1,1
-118.2270253,34.0484892,6925697,1,1
-117.949193,34.049829,7092570,1,1
-118.3646364,34.2757342,6953988,1,1
-118.3646364,34.2757342,419509,1,1
-118.3646364,34.2757342,6203749,1,1
0,0,6998629,0,0
-118.1558511,34.6946981,6901110,1,1
-118.1441944,34.6937066,7077837,1,1
-118.111401,34.704963,6942411,1,0
-118.4577797,34.2575971,7085319,1,1
-117.8303269,33.9827428,7071319,1,1
-117.8142607,34.0018912,6958227,1,0
-117.809482,34.023295,7101785,1,1
-117.852298,33.96504,7101777,1,0
-117.852298,33.96504,9819517,1,0
-118.318083,33.9577457,7103641,1,0
-80.210224,36.076279,7046634,0,0
-117.8924865,34.0726895,6960082,1,1
-117.8468035,34.0026573,7071087,1,1
-118.4221324,33.972411,7081623,1,1
-118.284396,34.031594,6977706,1,1
-118.2225319,34.0883656,6961015,1,1
-118.2234914,34.0454193,6961023,1,0
-118.3483946,34.0393077,6996664,1,1
-117.8250433,34.1062056,6986244,1,1
-118.1322518,33.9430677,6201990,1,1
0,0,6984124,0,0
-117.9699583,34.140735,6960322,1,1
-117.9699583,34.140735,9519503,1,1
-118.4634026,34.0874585,6968044,1,1
